,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
304.00,11.65,836.00,9739.40,15.00,43.00,15.00,1.00,0.00,0.00,1.00
305.00,11.70,400.00,4680.00,15.00,44.00,34.00,1.00,0.00,0.00,1.00
306.00,11.70,153.00,1790.10,15.00,44.00,37.00,0.00,0.00,1.00,0.00
307.00,11.60,1466.00,17005.60,15.00,53.00,6.00,0.00,1.00,0.00,-1.00
308.00,11.60,2000.00,23200.00,15.00,53.00,6.00,0.00,0.00,1.00,0.00
309.00,11.65,600.00,6990.00,15.00,54.00,24.00,1.00,0.00,0.00,1.00
310.00,11.60,5033.00,58382.80,15.00,56.00,46.00,0.00,1.00,0.00,-1.00
311.00,11.65,1400.00,16310.00,15.00,56.00,48.00,1.00,0.00,0.00,1.00
312.00,11.65,5000.00,58250.00,15.00,56.00,56.00,0.00,0.00,1.00,0.00
313.00,11.65,3600.00,41940.00,15.00,57.00,1.00,0.00,0.00,1.00,0.00
314.00,11.60,2000.00,23200.00,15.00,57.00,27.00,0.00,1.00,0.00,-1.00
315.00,11.60,5000.00,58000.00,15.00,59.00,9.00,0.00,0.00,1.00,0.00
316.00,11.60,3000.00,34800.00,16.00,1.00,44.00,0.00,0.00,1.00,0.00
317.00,11.60,2700.00,31320.00,16.00,1.00,56.00,0.00,0.00,1.00,0.00
318.00,11.55,1153.00,13317.15,16.00,2.00,53.00,0.00,1.00,0.00,-1.00
319.00,11.55,3000.00,34650.00,16.00,2.00,53.00,0.00,0.00,1.00,0.00
320.00,11.55,519.00,5994.45,16.00,2.00,53.00,0.00,0.00,1.00,0.00
321.00,11.55,2000.00,23100.00,16.00,2.00,53.00,0.00,0.00,1.00,0.00
322.00,11.60,700.00,8120.00,16.00,3.00,16.00,1.00,0.00,0.00,1.00
323.00,11.60,300.00,3480.00,16.00,3.00,16.00,0.00,0.00,1.00,0.00
324.00,11.55,847.00,9782.85,16.00,5.00,19.00,0.00,1.00,0.00,-1.00
325.00,11.55,1153.00,13317.15,16.00,5.00,19.00,0.00,0.00,1.00,0.00
326.00,11.55,1590.00,18364.50,16.00,6.00,27.00,0.00,0.00,1.00,0.00
327.00,11.60,3000.00,34800.00,16.00,7.00,49.00,1.00,0.00,0.00,1.00
328.00,11.60,2000.00,23200.00,16.00,7.00,49.00,0.00,0.00,1.00,0.00
329.00,11.60,2000.00,23200.00,16.00,9.00,55.00,0.00,0.00,1.00,0.00
330.00,11.60,1000.00,11600.00,16.00,10.00,32.00,0.00,0.00,1.00,0.00
331.00,11.60,3350.00,38860.00,16.00,10.00,32.00,0.00,0.00,1.00,0.00
332.00,11.60,650.00,7540.00,16.00,10.00,32.00,0.00,0.00,1.00,0.00
333.00,11.60,1276.00,14801.60,16.00,10.00,51.00,0.00,0.00,1.00,0.00
334.00,11.60,1276.00,14801.60,16.00,11.00,17.00,0.00,0.00,1.00,0.00
335.00,11.60,1724.00,19998.40,16.00,11.00,17.00,0.00,0.00,1.00,0.00
336.00,11.60,1000.00,11600.00,16.00,11.00,25.00,0.00,0.00,1.00,0.00
337.00,11.60,318.00,3688.80,16.00,12.00,19.00,0.00,0.00,1.00,0.00
338.00,11.65,110.00,1281.50,16.00,12.00,19.00,1.00,0.00,0.00,1.00
339.00,11.70,372.00,4352.40,16.00,12.00,19.00,1.00,0.00,0.00,1.00
340.00,11.60,1500.00,17400.00,16.00,17.00,4.00,0.00,1.00,0.00,-1.00
341.00,11.60,500.00,5800.00,16.00,19.00,58.00,0.00,0.00,1.00,0.00
342.00,11.70,8175.00,95647.50,16.00,24.00,49.00,1.00,0.00,0.00,1.00
343.00,11.70,1825.00,21352.50,16.00,24.00,49.00,0.00,0.00,1.00,0.00
344.00,11.70,1325.00,15502.50,16.00,25.00,34.00,0.00,0.00,1.00,0.00
345.00,11.60,1100.00,12760.00,16.00,26.00,25.00,0.00,1.00,0.00,-1.00
346.00,11.60,2500.00,29000.00,16.00,28.00,41.00,0.00,0.00,1.00,0.00
347.00,11.60,1400.00,16240.00,16.00,28.00,41.00,0.00,0.00,1.00,0.00
348.00,11.60,2000.00,23200.00,16.00,28.00,41.00,0.00,0.00,1.00,0.00
349.00,11.65,1300.00,15145.00,16.00,34.00,2.00,1.00,0.00,0.00,1.00
350.00,11.70,500.00,5850.00,16.00,34.00,35.00,1.00,0.00,0.00,1.00
351.00,11.70,500.00,5850.00,16.00,34.00,41.00,0.00,0.00,1.00,0.00
352.00,11.60,400.00,4640.00,16.00,36.00,20.00,0.00,1.00,0.00,-1.00
353.00,11.60,700.00,8120.00,16.00,41.00,17.00,0.00,0.00,1.00,0.00
354.00,11.60,100.00,1160.00,16.00,41.00,59.00,0.00,0.00,1.00,0.00
355.00,11.60,5900.00,68440.00,16.00,41.00,59.00,0.00,0.00,1.00,0.00
356.00,11.60,1000.00,11600.00,16.00,41.00,59.00,0.00,0.00,1.00,0.00
357.00,11.60,2600.00,30160.00,16.00,41.00,59.00,0.00,0.00,1.00,0.00
358.00,11.65,706.00,8224.90,16.00,46.00,10.00,1.00,0.00,0.00,1.00
359.00,11.65,7000.00,81550.00,16.00,46.00,41.00,0.00,0.00,1.00,0.00
360.00,11.60,5059.00,58684.40,16.00,47.00,31.00,0.00,1.00,0.00,-1.00
361.00,11.60,470.00,5452.00,16.00,47.00,31.00,0.00,0.00,1.00,0.00
362.00,11.65,600.00,6990.00,16.00,48.00,36.00,1.00,0.00,0.00,1.00
363.00,11.65,1994.00,23230.10,16.00,49.00,3.00,0.00,0.00,1.00,0.00
364.00,11.65,684.00,7968.60,16.00,53.00,37.00,0.00,0.00,1.00,0.00
365.00,11.65,3316.00,38631.40,16.00,53.00,37.00,0.00,0.00,1.00,0.00
366.00,11.65,1000.00,11650.00,16.00,53.00,37.00,0.00,0.00,1.00,0.00
367.00,11.70,531.00,6212.70,16.00,56.00,27.00,1.00,0.00,0.00,1.00
368.00,11.80,10.00,118.00,17.00,0.00,25.00,1.00,0.00,0.00,1.00
369.00,11.80,900.00,10620.00,17.00,0.00,25.00,0.00,0.00,1.00,0.00
370.00,11.80,1000.00,11800.00,17.00,0.00,25.00,0.00,0.00,1.00,0.00
371.00,11.80,4116.00,48568.80,17.00,0.00,25.00,0.00,0.00,1.00,0.00
372.00,11.80,3820.00,45076.00,17.00,0.00,25.00,0.00,0.00,1.00,0.00
373.00,11.80,1974.00,23293.20,17.00,0.00,25.00,0.00,0.00,1.00,0.00
374.00,11.80,90.00,1062.00,17.00,0.00,25.00,0.00,0.00,1.00,0.00
375.00,11.70,2564.00,29998.80,11.00,0.00,20.00,0.00,1.00,0.00,-1.00
376.00,11.70,4055.00,47443.50,11.00,0.00,20.00,0.00,0.00,1.00,0.00
377.00,11.70,3000.00,35100.00,11.00,0.00,48.00,0.00,0.00,1.00,0.00
378.00,11.65,858.00,9995.70,11.00,0.00,50.00,0.00,1.00,0.00,-1.00
379.00,11.65,2000.00,23300.00,11.00,4.00,9.00,0.00,0.00,1.00,0.00
380.00,11.65,1000.00,11650.00,11.00,4.00,14.00,0.00,0.00,1.00,0.00
381.00,11.65,1500.00,17475.00,11.00,4.00,49.00,0.00,0.00,1.00,0.00
382.00,11.70,3619.00,42342.30,11.00,5.00,50.00,1.00,0.00,0.00,1.00
383.00,11.70,381.00,4457.70,11.00,5.00,50.00,0.00,0.00,1.00,0.00
384.00,11.65,3500.00,40775.00,11.00,5.00,58.00,0.00,1.00,0.00,-1.00
385.00,11.65,3500.00,40775.00,11.00,6.00,16.00,0.00,0.00,1.00,0.00
386.00,11.65,5000.00,58250.00,11.00,6.00,30.00,0.00,0.00,1.00,0.00
387.00,11.70,300.00,3510.00,11.00,8.00,36.00,1.00,0.00,0.00,1.00
388.00,11.70,4081.00,47747.70,11.00,8.00,53.00,0.00,0.00,1.00,0.00
389.00,11.70,919.00,10752.30,11.00,8.00,53.00,0.00,0.00,1.00,0.00
390.00,11.70,2035.00,23809.50,11.00,9.00,27.00,0.00,0.00,1.00,0.00
391.00,11.70,4965.00,58090.50,11.00,9.00,27.00,0.00,0.00,1.00,0.00
392.00,11.70,965.00,11290.50,11.00,10.00,22.00,0.00,0.00,1.00,0.00
393.00,11.70,35.00,409.50,11.00,10.00,22.00,0.00,0.00,1.00,0.00
394.00,11.70,29.00,339.30,11.00,10.00,44.00,0.00,0.00,1.00,0.00
395.00,11.70,2006.00,23470.20,11.00,11.00,30.00,0.00,0.00,1.00,0.00
396.00,11.70,1252.00,14648.40,11.00,11.00,30.00,0.00,0.00,1.00,0.00
397.00,11.70,1700.00,19890.00,11.00,11.00,53.00,0.00,0.00,1.00,0.00
398.00,11.65,167.00,1945.55,11.00,14.00,46.00,0.00,1.00,0.00,-1.00
399.00,11.65,1833.00,21354.45,11.00,15.00,16.00,0.00,0.00,1.00,0.00
400.00,11.70,650.00,7605.00,11.00,16.00,9.00,1.00,0.00,0.00,1.00
401.00,11.70,11243.00,131543.10,11.00,17.00,58.00,0.00,0.00,1.00,0.00
402.00,11.70,1757.00,20556.90,11.00,17.00,58.00,0.00,0.00,1.00,0.00
403.00,11.70,2000.00,23400.00,11.00,17.00,58.00,0.00,0.00,1.00,0.00
404.00,11.70,5000.00,58500.00,11.00,17.00,58.00,0.00,0.00,1.00,0.00
405.00,11.70,5000.00,58500.00,11.00,18.00,34.00,0.00,0.00,1.00,0.00
406.00,11.70,2000.00,23400.00,11.00,18.00,34.00,0.00,0.00,1.00,0.00
407.00,11.65,1000.00,11650.00,11.00,20.00,51.00,0.00,1.00,0.00,-1.00
408.00,11.70,1150.00,13455.00,11.00,22.00,44.00,1.00,0.00,0.00,1.00
409.00,11.70,3850.00,45045.00,11.00,24.00,43.00,0.00,0.00,1.00,0.00
410.00,11.75,5000.00,58750.00,11.00,24.00,48.00,1.00,0.00,0.00,1.00
411.00,11.75,3000.00,35250.00,11.00,24.00,48.00,0.00,0.00,1.00,0.00
412.00,11.75,2200.00,25850.00,11.00,24.00,48.00,0.00,0.00,1.00,0.00
413.00,11.75,1500.00,17625.00,11.00,24.00,48.00,0.00,0.00,1.00,0.00
414.00,11.70,2000.00,23400.00,11.00,25.00,41.00,0.00,1.00,0.00,-1.00
415.00,11.70,2788.00,32619.60,11.00,25.00,43.00,0.00,0.00,1.00,0.00
416.00,11.75,1000.00,11750.00,11.00,26.00,14.00,1.00,0.00,0.00,1.00
417.00,11.75,4000.00,47000.00,11.00,26.00,17.00,0.00,0.00,1.00,0.00
418.00,11.80,5000.00,59000.00,11.00,26.00,24.00,1.00,0.00,0.00,1.00
419.00,11.80,10000.00,118000.00,11.00,26.00,24.00,0.00,0.00,1.00,0.00
420.00,11.85,1000.00,11850.00,11.00,30.00,15.00,1.00,0.00,0.00,1.00
421.00,11.85,703.00,8330.55,11.00,31.00,8.00,0.00,0.00,1.00,0.00
422.00,11.85,1297.00,15369.45,11.00,31.00,8.00,0.00,0.00,1.00,0.00
423.00,11.85,1000.00,11850.00,11.00,31.00,8.00,0.00,0.00,1.00,0.00
424.00,11.85,4297.00,50919.45,11.00,31.00,12.00,0.00,0.00,1.00,0.00
425.00,11.85,5000.00,59250.00,11.00,31.00,27.00,0.00,0.00,1.00,0.00
426.00,11.85,854.00,10119.90,11.00,31.00,30.00,0.00,0.00,1.00,0.00
427.00,11.90,22214.00,264346.60,11.00,31.00,36.00,1.00,0.00,0.00,1.00
428.00,11.90,1900.00,22610.00,11.00,31.00,36.00,0.00,0.00,1.00,0.00
429.00,11.90,1500.00,17850.00,11.00,31.00,36.00,0.00,0.00,1.00,0.00
430.00,12.00,1700.00,20400.00,11.00,31.00,41.00,1.00,0.00,0.00,1.00
431.00,12.00,650.00,7800.00,11.00,31.00,41.00,0.00,0.00,1.00,0.00
432.00,12.15,1000.00,12150.00,11.00,31.00,45.00,1.00,0.00,0.00,1.00
433.00,12.40,26.00,322.40,11.00,31.00,48.00,1.00,0.00,0.00,1.00
434.00,12.20,1000.00,12200.00,11.00,34.00,10.00,0.00,1.00,0.00,-1.00
435.00,12.00,1775.00,21300.00,11.00,34.00,37.00,0.00,1.00,0.00,-1.00
436.00,11.85,347.00,4111.95,11.00,35.00,36.00,0.00,1.00,0.00,-1.00
437.00,12.00,1000.00,12000.00,11.00,35.00,43.00,1.00,0.00,0.00,1.00
438.00,11.90,2700.00,32130.00,11.00,36.00,36.00,0.00,1.00,0.00,-1.00
439.00,11.85,6404.00,75887.40,11.00,36.00,52.00,0.00,1.00,0.00,-1.00
440.00,11.85,1000.00,11850.00,11.00,36.00,52.00,0.00,0.00,1.00,0.00
441.00,12.00,833.00,9996.00,11.00,37.00,15.00,1.00,0.00,0.00,1.00
442.00,12.00,4729.00,56748.00,11.00,37.00,52.00,0.00,0.00,1.00,0.00
443.00,12.05,692.00,8338.60,11.00,38.00,3.00,1.00,0.00,0.00,1.00
444.00,12.05,650.00,7832.50,11.00,38.00,21.00,0.00,0.00,1.00,0.00
445.00,12.05,829.00,9989.45,11.00,38.00,36.00,0.00,0.00,1.00,0.00
446.00,11.85,300.00,3555.00,11.00,38.00,50.00,0.00,1.00,0.00,-1.00
447.00,11.85,525.00,6221.25,11.00,39.00,7.00,0.00,0.00,1.00,0.00
448.00,11.85,875.00,10368.75,11.00,39.00,7.00,0.00,0.00,1.00,0.00
449.00,11.85,1584.00,18770.40,11.00,39.00,11.00,0.00,0.00,1.00,0.00
450.00,11.85,2000.00,23700.00,11.00,39.00,11.00,0.00,0.00,1.00,0.00
451.00,11.85,1000.00,11850.00,11.00,39.00,11.00,0.00,0.00,1.00,0.00
452.00,11.85,1400.00,16590.00,11.00,39.00,21.00,0.00,0.00,1.00,0.00
453.00,11.80,790.00,9322.00,11.00,40.00,33.00,0.00,1.00,0.00,-1.00
454.00,11.85,1000.00,11850.00,11.00,40.00,33.00,1.00,0.00,0.00,1.00
455.00,11.80,1000.00,11800.00,11.00,40.00,33.00,0.00,1.00,0.00,-1.00
456.00,11.80,4000.00,47200.00,11.00,40.00,33.00,0.00,0.00,1.00,0.00
457.00,11.80,2250.00,26550.00,11.00,40.00,33.00,0.00,0.00,1.00,0.00
458.00,11.80,260.00,3068.00,11.00,40.00,33.00,0.00,0.00,1.00,0.00
459.00,11.80,700.00,8260.00,11.00,40.00,33.00,0.00,0.00,1.00,0.00
460.00,11.85,10000.00,118500.00,11.00,41.00,57.00,1.00,0.00,0.00,1.00
461.00,11.85,500.00,5925.00,11.00,41.00,57.00,0.00,0.00,1.00,0.00
462.00,11.85,500.00,5925.00,11.00,41.00,57.00,0.00,0.00,1.00,0.00
463.00,11.85,2000.00,23700.00,11.00,42.00,58.00,0.00,0.00,1.00,0.00
464.00,11.90,1000.00,11900.00,11.00,43.00,11.00,1.00,0.00,0.00,1.00
465.00,11.90,500.00,5950.00,11.00,44.00,26.00,0.00,0.00,1.00,0.00
466.00,11.90,8000.00,95200.00,11.00,44.00,26.00,0.00,0.00,1.00,0.00
467.00,11.95,1700.00,20315.00,11.00,45.00,5.00,1.00,0.00,0.00,1.00
468.00,11.95,1173.00,14017.35,11.00,46.00,15.00,0.00,0.00,1.00,0.00
469.00,11.95,1300.00,15535.00,11.00,46.00,15.00,0.00,0.00,1.00,0.00
470.00,11.90,15000.00,178500.00,11.00,46.00,30.00,0.00,1.00,0.00,-1.00
471.00,11.85,5000.00,59250.00,11.00,47.00,52.00,0.00,1.00,0.00,-1.00
472.00,11.85,1000.00,11850.00,11.00,48.00,18.00,0.00,0.00,1.00,0.00
473.00,11.85,1800.00,21330.00,11.00,48.00,18.00,0.00,0.00,1.00,0.00
474.00,11.85,20000.00,237000.00,11.00,48.00,18.00,0.00,0.00,1.00,0.00
475.00,11.95,3827.00,45732.65,11.00,48.00,24.00,1.00,0.00,0.00,1.00
476.00,11.95,1173.00,14017.35,11.00,48.00,24.00,0.00,0.00,1.00,0.00
477.00,11.95,27.00,322.65,11.00,48.00,31.00,0.00,0.00,1.00,0.00
478.00,11.90,26.00,309.40,11.00,54.00,21.00,0.00,1.00,0.00,-1.00
479.00,11.90,3174.00,37770.60,11.00,54.00,25.00,0.00,0.00,1.00,0.00
480.00,11.95,663.00,7922.85,11.00,54.00,38.00,1.00,0.00,0.00,1.00
481.00,11.95,37.00,442.15,11.00,54.00,46.00,0.00,0.00,1.00,0.00
482.00,11.95,246.00,2939.70,11.00,56.00,4.00,0.00,0.00,1.00,0.00
483.00,11.95,3600.00,43020.00,11.00,56.00,4.00,0.00,0.00,1.00,0.00
484.00,11.95,1100.00,13145.00,11.00,56.00,4.00,0.00,0.00,1.00,0.00
485.00,11.95,54.00,645.30,11.00,56.00,4.00,0.00,0.00,1.00,0.00
486.00,11.95,250.00,2987.50,11.00,57.00,17.00,0.00,0.00,1.00,0.00
487.00,11.95,2750.00,32862.50,11.00,57.00,55.00,0.00,0.00,1.00,0.00
488.00,11.95,22250.00,265887.50,11.00,57.00,55.00,0.00,0.00,1.00,0.00
489.00,11.95,3000.00,35850.00,11.00,58.00,2.00,0.00,0.00,1.00,0.00
490.00,11.95,504.00,6022.80,11.00,58.00,2.00,0.00,0.00,1.00,0.00
491.00,12.00,300.00,3600.00,11.00,58.00,9.00,1.00,0.00,0.00,1.00
492.00,12.00,1700.00,20400.00,11.00,58.00,9.00,0.00,0.00,1.00,0.00
493.00,12.00,2000.00,24000.00,11.00,58.00,16.00,0.00,0.00,1.00,0.00
494.00,12.00,3600.00,43200.00,11.00,58.00,22.00,0.00,0.00,1.00,0.00
495.00,12.00,5000.00,60000.00,11.00,58.00,22.00,0.00,0.00,1.00,0.00
496.00,12.00,1028.00,12336.00,11.00,58.00,22.00,0.00,0.00,1.00,0.00
497.00,12.00,1300.00,15600.00,11.00,58.00,22.00,0.00,0.00,1.00,0.00
498.00,12.00,1000.00,12000.00,11.00,58.00,24.00,0.00,0.00,1.00,0.00
499.00,12.00,1000.00,12000.00,11.00,58.00,31.00,0.00,0.00,1.00,0.00
500.00,12.00,746.00,8952.00,11.00,58.00,34.00,0.00,0.00,1.00,0.00
501.00,12.05,29.00,349.45,11.00,58.00,49.00,1.00,0.00,0.00,1.00
502.00,12.00,2000.00,24000.00,11.00,59.00,6.00,0.00,1.00,0.00,-1.00
503.00,11.95,26.00,310.70,11.00,59.00,11.00,0.00,1.00,0.00,-1.00
504.00,12.00,2000.00,24000.00,11.00,59.00,55.00,1.00,0.00,0.00,1.00
505.00,11.95,26.00,310.70,12.00,0.00,33.00,0.00,1.00,0.00,-1.00
506.00,11.95,1000.00,11950.00,12.00,2.00,6.00,0.00,0.00,1.00,0.00
507.00,11.95,444.00,5305.80,12.00,2.00,14.00,0.00,0.00,1.00,0.00
508.00,11.95,2000.00,23900.00,12.00,2.00,28.00,0.00,0.00,1.00,0.00
509.00,12.00,900.00,10800.00,12.00,3.00,9.00,1.00,0.00,0.00,1.00
510.00,12.00,2308.00,27696.00,12.00,3.00,10.00,0.00,0.00,1.00,0.00
511.00,12.00,192.00,2304.00,12.00,3.00,58.00,0.00,0.00,1.00,0.00
512.00,12.00,2000.00,24000.00,12.00,3.00,58.00,0.00,0.00,1.00,0.00
513.00,12.00,1600.00,19200.00,12.00,3.00,58.00,0.00,0.00,1.00,0.00
514.00,12.05,300.00,3615.00,12.00,4.00,16.00,1.00,0.00,0.00,1.00
515.00,12.05,2200.00,26510.00,12.00,4.00,16.00,0.00,0.00,1.00,0.00
516.00,12.05,1500.00,18075.00,12.00,4.00,16.00,0.00,0.00,1.00,0.00
517.00,12.05,2800.00,33740.00,12.00,4.00,17.00,0.00,0.00,1.00,0.00
518.00,12.10,1500.00,18150.00,12.00,4.00,31.00,1.00,0.00,0.00,1.00
519.00,12.10,2000.00,24200.00,12.00,4.00,31.00,0.00,0.00,1.00,0.00
520.00,12.10,5389.00,65206.90,12.00,4.00,31.00,0.00,0.00,1.00,0.00
521.00,12.05,4000.00,48200.00,12.00,5.00,5.00,0.00,1.00,0.00,-1.00
522.00,12.05,5000.00,60250.00,12.00,5.00,34.00,0.00,0.00,1.00,0.00
523.00,12.00,5000.00,60000.00,12.00,6.00,3.00,0.00,1.00,0.00,-1.00
524.00,12.10,5000.00,60500.00,12.00,8.00,27.00,1.00,0.00,0.00,1.00
525.00,12.10,2500.00,30250.00,12.00,8.00,46.00,0.00,0.00,1.00,0.00
526.00,12.10,500.00,6050.00,12.00,8.00,57.00,0.00,0.00,1.00,0.00
527.00,12.10,1314.00,15899.40,12.00,9.00,3.00,0.00,0.00,1.00,0.00
528.00,12.10,686.00,8300.60,12.00,9.00,29.00,0.00,0.00,1.00,0.00
529.00,12.10,560.00,6776.00,12.00,9.00,29.00,0.00,0.00,1.00,0.00
530.00,12.10,1239.00,14991.90,12.00,10.00,17.00,0.00,0.00,1.00,0.00
531.00,12.10,61.00,738.10,12.00,10.00,25.00,0.00,0.00,1.00,0.00
532.00,12.05,20.00,241.00,12.00,11.00,31.00,0.00,1.00,0.00,-1.00
533.00,12.10,1000.00,12100.00,12.00,12.00,6.00,1.00,0.00,0.00,1.00
534.00,12.10,3700.00,44770.00,12.00,12.00,6.00,0.00,0.00,1.00,0.00
535.00,12.10,754.00,9123.40,12.00,12.00,17.00,0.00,0.00,1.00,0.00
536.00,12.15,126.00,1530.90,12.00,12.00,26.00,1.00,0.00,0.00,1.00
537.00,12.15,1826.00,22185.90,12.00,13.00,8.00,0.00,0.00,1.00,0.00
538.00,12.15,1874.00,22769.10,12.00,13.00,8.00,0.00,0.00,1.00,0.00
539.00,12.10,1329.00,16080.90,12.00,14.00,31.00,0.00,1.00,0.00,-1.00
540.00,12.10,300.00,3630.00,12.00,15.00,20.00,0.00,0.00,1.00,0.00
541.00,12.05,3180.00,38319.00,12.00,15.00,24.00,0.00,1.00,0.00,-1.00
542.00,12.05,82.00,988.10,12.00,15.00,24.00,0.00,0.00,1.00,0.00
543.00,12.05,3768.00,45404.40,12.00,15.00,24.00,0.00,0.00,1.00,0.00
544.00,12.10,4371.00,52889.10,12.00,17.00,16.00,1.00,0.00,0.00,1.00
545.00,12.10,2000.00,24200.00,12.00,17.00,31.00,0.00,0.00,1.00,0.00
546.00,12.10,8000.00,96800.00,12.00,17.00,47.00,0.00,0.00,1.00,0.00
547.00,12.10,22330.00,270193.00,12.00,18.00,17.00,0.00,0.00,1.00,0.00
548.00,12.10,22803.00,275916.30,12.00,18.00,20.00,0.00,0.00,1.00,0.00
549.00,12.05,10.00,120.50,12.00,18.00,26.00,0.00,1.00,0.00,-1.00
550.00,12.05,149.00,1795.45,12.00,19.00,37.00,0.00,0.00,1.00,0.00
551.00,12.05,829.00,9989.45,12.00,19.00,37.00,0.00,0.00,1.00,0.00
552.00,12.05,3000.00,36150.00,12.00,19.00,37.00,0.00,0.00,1.00,0.00
553.00,12.05,2031.00,24473.55,12.00,19.00,37.00,0.00,0.00,1.00,0.00
554.00,12.05,759.00,9145.95,12.00,19.00,37.00,0.00,0.00,1.00,0.00
555.00,12.00,1100.00,13200.00,12.00,19.00,52.00,0.00,1.00,0.00,-1.00
556.00,12.00,670.00,8040.00,12.00,19.00,52.00,0.00,0.00,1.00,0.00
557.00,12.00,1729.00,20748.00,12.00,19.00,52.00,0.00,0.00,1.00,0.00
558.00,12.00,533.00,6396.00,12.00,19.00,52.00,0.00,0.00,1.00,0.00
559.00,12.00,2458.00,29496.00,12.00,19.00,52.00,0.00,0.00,1.00,0.00
560.00,11.95,20.00,239.00,12.00,19.00,57.00,0.00,1.00,0.00,-1.00
561.00,11.95,300.00,3585.00,12.00,22.00,3.00,0.00,0.00,1.00,0.00
562.00,11.90,857.00,10198.30,12.00,23.00,13.00,0.00,1.00,0.00,-1.00
563.00,11.85,3000.00,35550.00,12.00,23.00,13.00,0.00,1.00,0.00,-1.00
564.00,11.95,680.00,8126.00,12.00,23.00,13.00,1.00,0.00,0.00,1.00
565.00,11.95,1000.00,11950.00,12.00,23.00,13.00,0.00,0.00,1.00,0.00
566.00,11.90,840.00,9996.00,12.00,23.00,13.00,0.00,1.00,0.00,-1.00
567.00,11.90,600.00,7140.00,12.00,23.00,13.00,0.00,0.00,1.00,0.00
568.00,11.85,700.00,8295.00,12.00,23.00,13.00,0.00,1.00,0.00,-1.00
569.00,11.85,323.00,3827.55,12.00,23.00,18.00,0.00,0.00,1.00,0.00
570.00,11.95,2510.00,29994.50,12.00,23.00,53.00,1.00,0.00,0.00,1.00
571.00,11.85,1500.00,17775.00,12.00,25.00,12.00,0.00,1.00,0.00,-1.00
572.00,11.85,384.00,4550.40,12.00,25.00,46.00,0.00,0.00,1.00,0.00
573.00,11.95,510.00,6094.50,12.00,28.00,28.00,1.00,0.00,0.00,1.00
574.00,11.95,1490.00,17805.50,12.00,28.00,28.00,0.00,0.00,1.00,0.00
575.00,11.95,750.00,8962.50,12.00,29.00,8.00,0.00,0.00,1.00,0.00
576.00,11.95,129.00,1541.55,12.00,29.00,31.00,0.00,0.00,1.00,0.00
577.00,11.95,241.00,2879.95,12.00,29.00,47.00,0.00,0.00,1.00,0.00
578.00,12.00,12.00,144.00,12.00,32.00,9.00,1.00,0.00,0.00,1.00
579.00,11.95,3500.00,41825.00,12.00,32.00,20.00,0.00,1.00,0.00,-1.00
580.00,11.95,1500.00,17925.00,12.00,32.00,41.00,0.00,0.00,1.00,0.00
581.00,11.95,500.00,5975.00,12.00,34.00,56.00,0.00,0.00,1.00,0.00
582.00,11.95,1500.00,17925.00,12.00,34.00,56.00,0.00,0.00,1.00,0.00
583.00,11.95,400.00,4780.00,12.00,35.00,3.00,0.00,0.00,1.00,0.00
584.00,12.00,2083.00,24996.00,12.00,37.00,44.00,1.00,0.00,0.00,1.00
585.00,11.95,5000.00,59750.00,12.00,39.00,2.00,0.00,1.00,0.00,-1.00
586.00,12.00,16.00,192.00,12.00,41.00,45.00,1.00,0.00,0.00,1.00
587.00,12.00,800.00,9600.00,12.00,41.00,50.00,0.00,0.00,1.00,0.00
588.00,11.90,2000.00,23800.00,12.00,46.00,19.00,0.00,1.00,0.00,-1.00
589.00,11.95,1500.00,17925.00,12.00,48.00,15.00,1.00,0.00,0.00,1.00
590.00,11.95,500.00,5975.00,12.00,48.00,45.00,0.00,0.00,1.00,0.00
591.00,11.90,350.00,4165.00,12.00,52.00,57.00,0.00,1.00,0.00,-1.00
592.00,11.95,12000.00,143400.00,12.00,53.00,46.00,1.00,0.00,0.00,1.00
593.00,11.95,2510.00,29994.50,12.00,54.00,43.00,0.00,0.00,1.00,0.00
594.00,11.95,490.00,5855.50,12.00,56.00,13.00,0.00,0.00,1.00,0.00
595.00,11.95,400.00,4780.00,12.00,58.00,7.00,0.00,0.00,1.00,0.00
596.00,11.90,10.00,119.00,12.00,58.00,12.00,0.00,1.00,0.00,-1.00
597.00,11.85,300.00,3555.00,13.00,6.00,35.00,0.00,1.00,0.00,-1.00
598.00,11.90,2230.00,26537.00,13.00,6.00,35.00,1.00,0.00,0.00,1.00
599.00,11.85,1370.00,16234.50,13.00,6.00,35.00,0.00,1.00,0.00,-1.00
600.00,11.90,300.00,3570.00,13.00,6.00,35.00,1.00,0.00,0.00,1.00
601.00,11.85,500.00,5925.00,13.00,6.00,35.00,0.00,1.00,0.00,-1.00
602.00,11.95,418.00,4995.10,13.00,7.00,0.00,1.00,0.00,0.00,1.00
603.00,11.95,1582.00,18904.90,13.00,13.00,38.00,0.00,0.00,1.00,0.00
604.00,11.95,2296.00,27437.20,13.00,13.00,38.00,0.00,0.00,1.00,0.00
605.00,11.95,2000.00,23900.00,13.00,13.00,38.00,0.00,0.00,1.00,0.00
606.00,11.95,3332.00,39817.40,13.00,13.00,38.00,0.00,0.00,1.00,0.00
607.00,11.95,1694.00,20243.30,13.00,15.00,12.00,0.00,0.00,1.00,0.00
