"<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>,<oi>"
"23396,20171013,115944,13.850,13.850,13.850,13.850,2785.000,0"
"23397,20171013,120007,13.850,13.850,13.850,13.850,269.000,0"
"23398,20171013,120007,13.900,13.900,13.900,13.900,1136.000,0"
"23399,20171013,120007,13.900,13.900,13.900,13.900,595.000,0"
"23400,20171013,120158,13.900,13.900,13.900,13.900,2290.000,0"
"23401,20171013,120158,13.900,13.900,13.900,13.900,230.000,0"
"23402,20171013,120308,13.850,13.850,13.850,13.850,714.000,0"
"23403,20171013,120346,13.850,13.850,13.850,13.850,200.000,0"
"23404,20171013,120707,13.800,13.800,13.800,13.800,2017.000,0"
"23405,20171013,120707,13.800,13.800,13.800,13.800,362.000,0"
"23406,20171013,120707,13.800,13.800,13.800,13.800,1521.000,0"
"23407,20171013,120711,13.800,13.800,13.800,13.800,2983.000,0"
"23408,20171013,120802,13.800,13.800,13.800,13.800,325.000,0"
"23409,20171013,120829,13.800,13.800,13.800,13.800,338.000,0"
"23410,20171013,120919,13.800,13.800,13.800,13.800,142.000,0"
"23411,20171013,121243,13.800,13.800,13.800,13.800,10.000,0"
"23412,20171013,121259,13.750,13.750,13.750,13.750,2000.000,0"
"23413,20171013,121451,13.800,13.800,13.800,13.800,580.000,0"
"23414,20171013,121451,13.800,13.800,13.800,13.800,648.000,0"
"23415,20171013,121712,13.800,13.800,13.800,13.800,900.000,0"
"23416,20171013,121812,13.800,13.800,13.800,13.800,500.000,0"
"23417,20171013,121845,13.800,13.800,13.800,13.800,750.000,0"
"23418,20171013,121904,13.800,13.800,13.800,13.800,640.000,0"
"23419,20171013,121914,13.800,13.800,13.800,13.800,378.000,0"
"23420,20171013,122131,13.800,13.800,13.800,13.800,385.000,0"
"23421,20171013,122131,13.800,13.800,13.800,13.800,365.000,0"
"23422,20171013,122304,13.800,13.800,13.800,13.800,500.000,0"
"23423,20171013,122304,13.800,13.800,13.800,13.800,105.000,0"
"23424,20171013,122408,13.800,13.800,13.800,13.800,916.000,0"
"23425,20171013,122408,13.800,13.800,13.800,13.800,184.000,0"
"23426,20171013,122551,13.800,13.800,13.800,13.800,3000.000,0"
"23427,20171013,123006,13.800,13.800,13.800,13.800,1816.000,0"
"23428,20171013,123006,13.800,13.800,13.800,13.800,2184.000,0"
"23429,20171013,123139,13.800,13.800,13.800,13.800,705.000,0"
"23430,20171013,123336,13.800,13.800,13.800,13.800,197.000,0"
"23431,20171013,123336,13.800,13.800,13.800,13.800,111.000,0"
"23432,20171013,123428,13.800,13.800,13.800,13.800,103.000,0"
"23433,20171013,123428,13.800,13.800,13.800,13.800,269.000,0"
"23434,20171013,123428,13.800,13.800,13.800,13.800,1628.000,0"
"23435,20171013,123715,13.800,13.800,13.800,13.800,372.000,0"
"23436,20171013,123715,13.800,13.800,13.800,13.800,725.000,0"
"23437,20171013,123715,13.800,13.800,13.800,13.800,491.000,0"
"23438,20171013,123722,13.800,13.800,13.800,13.800,7000.000,0"
"23439,20171013,123914,13.800,13.800,13.800,13.800,2509.000,0"
"23440,20171013,123914,13.800,13.800,13.800,13.800,362.000,0"
"23441,20171013,123914,13.800,13.800,13.800,13.800,362.000,0"
"23442,20171013,124016,13.800,13.800,13.800,13.800,267.000,0"
"23443,20171013,124016,13.800,13.800,13.800,13.800,794.000,0"
"23444,20171013,124644,13.800,13.800,13.800,13.800,723.000,0"
"23445,20171013,124732,13.800,13.800,13.800,13.800,1000.000,0"
"23446,20171013,124802,13.800,13.800,13.800,13.800,866.000,0"
"23447,20171013,124802,13.800,13.800,13.800,13.800,362.000,0"
"23448,20171013,124836,13.800,13.800,13.800,13.800,2000.000,0"
"23449,20171013,124900,13.750,13.750,13.750,13.750,1107.000,0"
"23450,20171013,124900,13.750,13.750,13.750,13.750,1750.000,0"
"23451,20171013,124900,13.750,13.750,13.750,13.750,250.000,0"
"23452,20171013,124900,13.750,13.750,13.750,13.750,1493.000,0"
"23453,20171013,124917,13.750,13.750,13.750,13.750,7.000,0"
"23454,20171013,124937,13.750,13.750,13.750,13.750,4393.000,0"
"23455,20171013,125247,13.700,13.700,13.700,13.700,141.000,0"
"23456,20171013,125247,13.700,13.700,13.700,13.700,704.000,0"
"23457,20171013,125247,13.700,13.700,13.700,13.700,7299.000,0"
"23458,20171013,125247,13.700,13.700,13.700,13.700,914.000,0"
"23459,20171013,125247,13.700,13.700,13.700,13.700,1028.000,0"
"23460,20171013,125247,13.700,13.700,13.700,13.700,1500.000,0"
"23461,20171013,125247,13.700,13.700,13.700,13.700,7876.000,0"
"23462,20171013,125307,13.800,13.800,13.800,13.800,72.000,0"
"23463,20171013,125307,13.800,13.800,13.800,13.800,144.000,0"
"23464,20171013,125530,13.800,13.800,13.800,13.800,2500.000,0"
"23465,20171013,125727,13.750,13.750,13.750,13.750,2345.000,0"
"23466,20171013,125838,13.750,13.750,13.750,13.750,4307.000,0"
"23467,20171013,130111,13.800,13.800,13.800,13.800,693.000,0"
"23468,20171013,130559,13.800,13.800,13.800,13.800,700.000,0"
"23469,20171013,130634,13.750,13.750,13.750,13.750,750.000,0"
"23470,20171013,130837,13.800,13.800,13.800,13.800,663.000,0"
"23471,20171013,130837,13.800,13.800,13.800,13.800,2337.000,0"
"23472,20171013,130941,13.800,13.800,13.800,13.800,1557.000,0"
"23473,20171013,131406,13.750,13.750,13.750,13.750,1180.000,0"
"23474,20171013,131713,13.750,13.750,13.750,13.750,800.000,0"
"23475,20171013,131715,13.750,13.750,13.750,13.750,1144.000,0"
"23476,20171013,131715,13.750,13.750,13.750,13.750,80.000,0"
"23477,20171013,131715,13.750,13.750,13.750,13.750,300.000,0"
"23478,20171013,131744,13.750,13.750,13.750,13.750,476.000,0"
"23479,20171013,131744,13.750,13.750,13.750,13.750,100.000,0"
"23480,20171013,131935,13.800,13.800,13.800,13.800,3000.000,0"
"23481,20171013,131942,13.750,13.750,13.750,13.750,250.000,0"
"23482,20171013,131942,13.750,13.750,13.750,13.750,1000.000,0"
"23483,20171013,132049,13.750,13.750,13.750,13.750,250.000,0"
"23484,20171013,132333,13.700,13.700,13.700,13.700,3000.000,0"
"23485,20171013,132343,13.800,13.800,13.800,13.800,1106.000,0"
"23486,20171013,132343,13.800,13.800,13.800,13.800,394.000,0"
"23487,20171013,132505,13.800,13.800,13.800,13.800,394.000,0"
"23488,20171013,132505,13.800,13.800,13.800,13.800,606.000,0"
"23489,20171013,133255,13.750,13.750,13.750,13.750,2000.000,0"
"23490,20171013,133255,13.750,13.750,13.750,13.750,283.000,0"
"23491,20171013,133255,13.750,13.750,13.750,13.750,1454.000,0"
"23492,20171013,134526,13.700,13.700,13.700,13.700,124.000,0"
"23493,20171013,134526,13.700,13.700,13.700,13.700,26.000,0"
"23494,20171013,134546,13.700,13.700,13.700,13.700,7388.000,0"
"23495,20171013,134546,13.700,13.700,13.700,13.700,1477.000,0"
"23496,20171013,134924,13.750,13.750,13.750,13.750,2000.000,0"
"23497,20171013,135030,13.750,13.750,13.750,13.750,500.000,0"
"23498,20171013,135458,13.800,13.800,13.800,13.800,145.000,0"
"23499,20171013,135902,13.800,13.800,13.800,13.800,500.000,0"
"23500,20171013,140941,13.750,13.750,13.750,13.750,300.000,0"
"23501,20171013,141414,13.800,13.800,13.800,13.800,36.000,0"
"23502,20171013,141414,13.800,13.800,13.800,13.800,1964.000,0"
"23503,20171013,141646,13.800,13.800,13.800,13.800,206.000,0"
"23504,20171013,141646,13.800,13.800,13.800,13.800,514.000,0"
"23505,20171013,141902,13.750,13.750,13.750,13.750,955.000,0"
"23506,20171013,141902,13.750,13.750,13.750,13.750,600.000,0"
"23507,20171013,141902,13.750,13.750,13.750,13.750,195.000,0"
"23508,20171013,141902,13.750,13.750,13.750,13.750,250.000,0"
"23509,20171013,142439,13.750,13.750,13.750,13.750,1045.000,0"
"23510,20171013,142439,13.750,13.750,13.750,13.750,1500.000,0"
"23511,20171013,142928,13.750,13.750,13.750,13.750,7200.000,0"
"23512,20171013,143200,13.800,13.800,13.800,13.800,200.000,0"
"23513,20171013,143329,13.750,13.750,13.750,13.750,200.000,0"
"23514,20171013,143458,13.800,13.800,13.800,13.800,286.000,0"
"23515,20171013,143458,13.800,13.800,13.800,13.800,14.000,0"
"23516,20171013,143720,13.800,13.800,13.800,13.800,150.000,0"
"23517,20171013,143724,13.800,13.800,13.800,13.800,156.000,0"
"23518,20171013,143729,13.800,13.800,13.800,13.800,222.000,0"
"23519,20171013,143756,13.800,13.800,13.800,13.800,1000.000,0"
"23520,20171013,143756,13.800,13.800,13.800,13.800,10000.000,0"
"23521,20171013,143756,13.800,13.800,13.800,13.800,4458.000,0"
"23522,20171013,143756,13.800,13.800,13.800,13.800,5000.000,0"
"23523,20171013,143803,13.750,13.750,13.750,13.750,4800.000,0"
"23524,20171013,143803,13.750,13.750,13.750,13.750,953.000,0"
"23525,20171013,143809,13.850,13.850,13.850,13.850,150.000,0"
"23526,20171013,143854,13.850,13.850,13.850,13.850,1500.000,0"
"23527,20171013,143906,13.850,13.850,13.850,13.850,111.000,0"
"23528,20171013,143907,13.850,13.850,13.850,13.850,1805.000,0"
"23529,20171013,143947,13.850,13.850,13.850,13.850,722.000,0"
"23530,20171013,144042,13.850,13.850,13.850,13.850,433.000,0"
"23531,20171013,144234,13.850,13.850,13.850,13.850,74.000,0"
"23532,20171013,144426,13.850,13.850,13.850,13.850,650.000,0"
"23533,20171013,145012,13.850,13.850,13.850,13.850,5000.000,0"
"23534,20171013,145012,13.850,13.850,13.850,13.850,445.000,0"
"23535,20171013,145012,13.850,13.850,13.850,13.850,555.000,0"
"23536,20171013,145053,13.850,13.850,13.850,13.850,555.000,0"
"23537,20171013,145053,13.850,13.850,13.850,13.850,5000.000,0"
"23538,20171013,145059,13.850,13.850,13.850,13.850,2500.000,0"
"23539,20171013,145108,13.850,13.850,13.850,13.850,55.000,0"
"23540,20171013,145108,13.850,13.850,13.850,13.850,1945.000,0"
"23541,20171013,145254,13.850,13.850,13.850,13.850,700.000,0"
"23542,20171013,145336,13.900,13.900,13.900,13.900,200.000,0"
"23543,20171013,145358,13.850,13.850,13.850,13.850,255.000,0"
"23544,20171013,150227,13.800,13.800,13.800,13.800,400.000,0"
"23545,20171013,150227,13.800,13.800,13.800,13.800,2800.000,0"
"23546,20171013,150227,13.800,13.800,13.800,13.800,1000.000,0"
"23547,20171013,150227,13.800,13.800,13.800,13.800,5000.000,0"
"23548,20171013,150227,13.800,13.800,13.800,13.800,1231.000,0"
"23549,20171013,150254,13.800,13.800,13.800,13.800,1569.000,0"
"23550,20171013,150529,13.850,13.850,13.850,13.850,1200.000,0"
"23551,20171013,150653,13.800,13.800,13.800,13.800,5000.000,0"
"23552,20171013,150659,13.800,13.800,13.800,13.800,1569.000,0"
"23553,20171013,150659,13.800,13.800,13.800,13.800,3431.000,0"
"23554,20171013,150753,13.800,13.800,13.800,13.800,894.000,0"
"23555,20171013,151013,13.800,13.800,13.800,13.800,106.000,0"
"23556,20171013,151344,13.800,13.800,13.800,13.800,894.000,0"
"23557,20171013,151344,13.750,13.750,13.750,13.750,4106.000,0"
"23558,20171013,152003,13.800,13.800,13.800,13.800,1000.000,0"
"23559,20171013,152109,13.800,13.800,13.800,13.800,222.000,0"
"23560,20171013,152538,13.850,13.850,13.850,13.850,55.000,0"
"23561,20171013,152605,13.800,13.800,13.800,13.800,200.000,0"
"23562,20171013,152642,13.850,13.850,13.850,13.850,1000.000,0"
"23563,20171013,152715,13.850,13.850,13.850,13.850,1000.000,0"
"23564,20171013,152732,13.800,13.800,13.800,13.800,27.000,0"
"23565,20171013,152732,13.800,13.800,13.800,13.800,973.000,0"
"23566,20171013,152746,13.800,13.800,13.800,13.800,1027.000,0"
"23567,20171013,153021,13.800,13.800,13.800,13.800,600.000,0"
"23568,20171013,153436,13.800,13.800,13.800,13.800,650.000,0"
"23569,20171013,153651,13.800,13.800,13.800,13.800,1400.000,0"
"23570,20171013,153750,13.800,13.800,13.800,13.800,125.000,0"
"23571,20171013,153750,13.800,13.800,13.800,13.800,1323.000,0"
"23572,20171013,154254,13.800,13.800,13.800,13.800,575.000,0"
"23573,20171013,154254,13.800,13.800,13.800,13.800,15.000,0"
"23574,20171013,154518,13.850,13.850,13.850,13.850,1.000,0"
"23575,20171013,154709,13.850,13.850,13.850,13.850,3560.000,0"
"23576,20171013,155157,13.850,13.850,13.850,13.850,1500.000,0"
"23577,20171013,155157,13.850,13.850,13.850,13.850,1464.000,0"
"23578,20171013,155157,13.850,13.850,13.850,13.850,2000.000,0"
"23579,20171013,155157,13.850,13.850,13.850,13.850,4611.000,0"
"23580,20171013,155201,13.850,13.850,13.850,13.850,425.000,0"
"23581,20171013,155910,13.850,13.850,13.850,13.850,1043.000,0"
"23582,20171013,155910,13.850,13.850,13.850,13.850,1000.000,0"
"23583,20171013,160330,13.850,13.850,13.850,13.850,100.000,0"
"23584,20171013,160540,13.850,13.850,13.850,13.850,600.000,0"
"23585,20171013,161114,13.800,13.800,13.800,13.800,2400.000,0"
"23586,20171013,161114,13.800,13.800,13.800,13.800,600.000,0"
"23587,20171013,161119,13.800,13.800,13.800,13.800,3000.000,0"
"23588,20171013,161121,13.800,13.800,13.800,13.800,790.000,0"
"23589,20171013,161447,13.750,13.750,13.750,13.750,250.000,0"
"23590,20171013,161807,13.800,13.800,13.800,13.800,231.000,0"
"23591,20171013,161807,13.800,13.800,13.800,13.800,2169.000,0"
"23592,20171013,162332,13.750,13.750,13.750,13.750,6849.000,0"
"23593,20171013,162345,13.850,13.850,13.850,13.850,69.000,0"
"23594,20171013,162345,13.800,13.800,13.800,13.800,731.000,0"
"23595,20171013,162454,13.750,13.750,13.750,13.750,5000.000,0"
"23596,20171013,162847,13.750,13.750,13.750,13.750,100.000,0"
"23597,20171013,163319,13.750,13.750,13.750,13.750,3000.000,0"
"23598,20171013,163349,13.750,13.750,13.750,13.750,5296.000,0"
"23599,20171013,164043,13.750,13.750,13.750,13.750,2500.000,0"
"23600,20171013,164125,13.850,13.850,13.850,13.850,100.000,0"
"23601,20171013,164151,13.850,13.850,13.850,13.850,88.000,0"
"23602,20171013,164151,13.850,13.850,13.850,13.850,912.000,0"
"23603,20171013,164238,13.750,13.750,13.750,13.750,500.000,0"
"23604,20171013,164440,13.800,13.800,13.800,13.800,100.000,0"
"23605,20171013,164501,13.800,13.800,13.800,13.800,169.000,0"
"23606,20171013,164505,13.800,13.800,13.800,13.800,900.000,0"
"23607,20171013,164510,13.800,13.800,13.800,13.800,400.000,0"
"23608,20171013,164523,13.800,13.800,13.800,13.800,531.000,0"
"23609,20171013,164800,13.850,13.850,13.850,13.850,100.000,0"
"23610,20171013,164842,13.800,13.800,13.800,13.800,200.000,0"
"23611,20171013,164929,13.800,13.800,13.800,13.800,300.000,0"
"23612,20171013,164951,13.750,13.750,13.750,13.750,4350.000,0"
"23613,20171013,164951,13.750,13.750,13.750,13.750,2850.000,0"
"23614,20171013,164951,13.750,13.750,13.750,13.750,2800.000,0"
"23615,20171013,164951,13.750,13.750,13.750,13.750,7200.000,0"
"23616,20171013,164951,13.750,13.750,13.750,13.750,2800.000,0"
"23617,20171013,165102,13.750,13.750,13.750,13.750,650.000,0"
"23618,20171013,165102,13.750,13.750,13.750,13.750,350.000,0"
"23619,20171013,165227,13.750,13.750,13.750,13.750,1350.000,0"
"23620,20171013,165321,13.750,13.750,13.750,13.750,1000.000,0"
"23621,20171013,165511,13.700,13.700,13.700,13.700,755.000,0"
"23622,20171013,165516,13.750,13.750,13.750,13.750,1455.000,0"
"23623,20171013,165627,13.700,13.700,13.700,13.700,1724.000,0"
"23624,20171013,165646,13.750,13.750,13.750,13.750,200.000,0"
"23625,20171013,165836,13.750,13.750,13.750,13.750,1495.000,0"
"23626,20171013,165904,13.800,13.800,13.800,13.800,5000.000,0"
"23627,20171013,165949,13.800,13.800,13.800,13.800,1700.000,0"
"23628,20171013,170512,13.750,13.750,13.750,13.750,3300.000,0"
"23629,20171017,110244,13.800,13.800,13.800,13.800,362.000,0"
"23630,20171017,110244,13.750,13.750,13.750,13.750,20.000,0"
"23631,20171017,110244,13.750,13.750,13.750,13.750,1118.000,0"
"23632,20171017,110300,13.750,13.750,13.750,13.750,2000.000,0"
"23633,20171017,110307,13.750,13.750,13.750,13.750,517.000,0"
"23634,20171017,110415,13.750,13.750,13.750,13.750,483.000,0"
"23635,20171017,110450,13.750,13.750,13.750,13.750,244.000,0"
"23636,20171017,110531,13.700,13.700,13.700,13.700,550.000,0"
"23637,20171017,110707,13.750,13.750,13.750,13.750,1756.000,0"
"23638,20171017,110730,13.800,13.800,13.800,13.800,1000.000,0"
"23639,20171017,110811,13.750,13.750,13.750,13.750,1672.000,0"
"23640,20171017,110901,13.750,13.750,13.750,13.750,328.000,0"
"23641,20171017,111116,13.750,13.750,13.750,13.750,1853.000,0"
"23642,20171017,111209,13.750,13.750,13.750,13.750,147.000,0"
"23643,20171017,111343,13.800,13.800,13.800,13.800,1000.000,0"
"23644,20171017,111434,13.800,13.800,13.800,13.800,1000.000,0"
"23645,20171017,111448,13.850,13.850,13.850,13.850,100.000,0"
"23646,20171017,111651,13.800,13.800,13.800,13.800,173.000,0"
"23647,20171017,111719,13.800,13.800,13.800,13.800,500.000,0"
"23648,20171017,112040,13.750,13.750,13.750,13.750,253.000,0"
"23649,20171017,112040,13.750,13.750,13.750,13.750,74.000,0"
"23650,20171017,112135,13.850,13.850,13.850,13.850,1000.000,0"
"23651,20171017,112135,13.850,13.850,13.850,13.850,2400.000,0"
"23652,20171017,112210,13.850,13.850,13.850,13.850,2000.000,0"
"23653,20171017,112218,13.850,13.850,13.850,13.850,5509.000,0"
"23654,20171017,112547,13.850,13.850,13.850,13.850,109.000,0"
"23655,20171017,112709,13.850,13.850,13.850,13.850,1083.000,0"
"23656,20171017,112955,13.750,13.750,13.750,13.750,300.000,0"
"23657,20171017,113137,13.750,13.750,13.750,13.750,626.000,0"
"23658,20171017,113137,13.750,13.750,13.750,13.750,774.000,0"
"23659,20171017,113159,13.850,13.850,13.850,13.850,100.000,0"
"23660,20171017,113207,13.750,13.750,13.750,13.750,98.000,0"
"23661,20171017,113258,13.700,13.700,13.700,13.700,1050.000,0"
"23662,20171017,113613,13.700,13.700,13.700,13.700,2657.000,0"
"23663,20171017,113800,13.700,13.700,13.700,13.700,4600.000,0"
"23664,20171017,113805,13.700,13.700,13.700,13.700,2000.000,0"
"23665,20171017,113816,13.800,13.800,13.800,13.800,1450.000,0"
"23666,20171017,113818,13.700,13.700,13.700,13.700,3651.000,0"
"23667,20171017,113844,13.800,13.800,13.800,13.800,43.000,0"
"23668,20171017,114041,13.800,13.800,13.800,13.800,1000.000,0"
"23669,20171017,114231,13.700,13.700,13.700,13.700,776.000,0"
"23670,20171017,114311,13.700,13.700,13.700,13.700,1000.000,0"
"23671,20171017,114319,13.700,13.700,13.700,13.700,6000.000,0"
"23672,20171017,114411,13.700,13.700,13.700,13.700,509.000,0"
"23673,20171017,114411,13.700,13.700,13.700,13.700,2992.000,0"
"23674,20171017,114411,13.700,13.700,13.700,13.700,1208.000,0"
"23675,20171017,114411,13.700,13.700,13.700,13.700,291.000,0"
"23676,20171017,114537,13.700,13.700,13.700,13.700,300.000,0"
"23677,20171017,114537,13.700,13.700,13.700,13.700,200.000,0"
"23678,20171017,114537,13.700,13.700,13.700,13.700,251.000,0"
"23679,20171017,115424,13.650,13.650,13.650,13.650,250.000,0"
"23680,20171017,115842,13.700,13.700,13.700,13.700,1500.000,0"
"23681,20171017,115842,13.700,13.700,13.700,13.700,790.000,0"
"23682,20171017,115842,13.700,13.700,13.700,13.700,1309.000,0"
"23683,20171017,115842,13.700,13.700,13.700,13.700,2000.000,0"
"23684,20171017,115842,13.700,13.700,13.700,13.700,9000.000,0"
"23685,20171017,115842,13.700,13.700,13.700,13.700,977.000,0"
"23686,20171017,120051,13.650,13.650,13.650,13.650,160.000,0"
"23687,20171017,120105,13.800,13.800,13.800,13.800,1507.000,0"
"23688,20171017,120105,13.800,13.800,13.800,13.800,360.000,0"
"23689,20171017,120105,13.800,13.800,13.800,13.800,1000.000,0"
"23690,20171017,120105,13.750,13.750,13.750,13.750,3000.000,0"
"23691,20171017,120105,13.750,13.750,13.750,13.750,2200.000,0"
"23692,20171017,120105,13.750,13.750,13.750,13.750,5000.000,0"
"23693,20171017,120206,13.700,13.700,13.700,13.700,700.000,0"
"23694,20171017,120206,13.700,13.700,13.700,13.700,650.000,0"
"23695,20171017,120256,13.650,13.650,13.650,13.650,2950.000,0"
"23696,20171017,120256,13.700,13.700,13.700,13.700,50.000,0"
"23697,20171017,120305,13.650,13.650,13.650,13.650,996.000,0"
"23698,20171017,120420,13.750,13.750,13.750,13.750,200.000,0"
"23699,20171017,120430,13.650,13.650,13.650,13.650,1000.000,0"
"23700,20171017,120433,13.650,13.650,13.650,13.650,1357.000,0"
"23701,20171017,120433,13.650,13.650,13.650,13.650,143.000,0"
